order_id,timestamp,item,category,quantity,price_per_item,total_amount
ORD301410,2025-11-11 23:24:57,Veg Fried Rice,chinese_rice,1,110,110
ORD351130,2025-11-11 21:32:54,Paneer Thali,today_thali,2,160,320
ORD555065,2025-11-12 02:08:35,Paneer Pyaza,special_sabji,2,200,400
ORD922284,2025-11-11 18:26:05,Gobi Manchurian (Dry/Gravy),chinese_starters,3,120,360
ORD821088,2025-11-11 23:30:43,Mushroom Kolhapur,special_sabji,1,170,170
ORD863586,2025-11-11 22:54:28,Rajma Thali,today_thali,1,150,150
ORD493395,2025-11-11 16:13:49,Veg Chopper Noodles,chinese_noodles,3,170,510
ORD645972,2025-11-12 06:10:37,Paneer Thali,today_thali,1,160,160
ORD888709,2025-11-11 22:02:15,Puri (2 pieces),extra,2,20,40
ORD622858,2025-11-11 21:16:31,Mushroom Chilly,chinese_starters,2,160,320
ORD696273,2025-11-11 16:56:18,Veg Noodles,chinese_noodles,3,110,330
ORD820727,2025-11-11 18:23:29,Veg Triple Noodles,chinese_noodles,1,170,170
ORD407568,2025-11-12 01:07:54,Veg Manchow Soup,chinese_soup,2,80,160
ORD625751,2025-11-12 01:57:38,Extra Dal,extra,1,20,20
ORD628666,2025-11-12 07:16:29,Palak Paneer,special_sabji,2,180,360
ORD314283,2025-11-11 23:33:51,Kadai Paneer,special_sabji,2,180,360
ORD949418,2025-11-11 17:36:11,Paneer Thali,today_thali,2,160,320
ORD475246,2025-11-12 07:31:08,Paneer Thali,today_thali,3,160,480
ORD501862,2025-11-12 07:32:07,Veg Noodles,chinese_noodles,1,110,110
ORD267422,2025-11-11 23:33:01,Shev Tomato,special_sabji,2,150,300
ORD766813,2025-11-12 07:08:54,Aloo Matar,special_sabji,2,160,320
ORD159284,2025-11-12 01:23:57,Mushroom Kolhapur,special_sabji,3,170,510
ORD900926,2025-11-11 23:34:04,Veg Thali,today_thali,3,140,420
ORD408562,2025-11-12 06:05:45,Veg Combo,chinese_combo,2,250,500
ORD727231,2025-11-11 21:06:56,Veg Thali,today_thali,2,140,280
ORD863239,2025-11-12 01:00:04,Sweet Lassi,hot_and_cold,3,50,150
ORD627119,2025-11-12 03:30:21,Paneer 65,chinese_starters,1,150,150
ORD726788,2025-11-11 22:57:07,Paneer Paratha,stuff_paratha,1,120,120
ORD141016,2025-11-12 01:26:03,Paneer Chilly,chinese_starters,3,150,450
ORD350524,2025-11-12 03:21:24,Paneer Thali,today_thali,1,160,160
ORD101668,2025-11-11 16:32:03,Veg Manchurian (Dry/Gravy),chinese_starters,2,120,240
ORD945004,2025-11-12 01:51:45,Paneer Schezwan Noodles,chinese_noodles,2,150,300
ORD292203,2025-11-12 05:44:52,Paneer Combo,chinese_combo,2,280,560
ORD281207,2025-11-11 21:47:41,Masala Buttermilk,hot_and_cold,1,30,30
ORD580750,2025-11-12 17:48:47,Aloo Matar,special_sabji,1,160,160
ORD303294,2025-11-12 18:38:44,Shev Tomato,special_sabji,1,150,150
ORD449262,2025-11-12 21:41:19,Curd,extra,1,30,30
ORD528163,2025-11-12 17:35:41,Butter,extra,3,10,30
ORD233681,2025-11-12 23:45:25,Paneer 65,chinese_starters,2,150,300
ORD148104,2025-11-13 02:08:29,Paneer Combo,chinese_combo,1,280,280
ORD662673,2025-11-13 06:19:53,Masala Buttermilk,hot_and_cold,3,30,90
ORD623132,2025-11-12 21:59:58,Mix Veg,special_sabji,3,160,480
ORD648062,2025-11-12 20:47:21,Namkeen Sev Paratha,stuff_paratha,3,110,330
ORD527764,2025-11-12 23:14:45,Mushroom Masala,special_sabji,1,160,160
ORD108723,2025-11-13 02:36:00,Mushroom Chilly,chinese_starters,3,160,480
ORD157346,2025-11-12 22:57:03,Veg Combo,chinese_combo,3,250,750
ORD351594,2025-11-13 04:24:20,Namkeen Sev Paratha,stuff_paratha,1,110,110
ORD695040,2025-11-12 21:05:14,Rajma Thali,today_thali,1,150,150
ORD749142,2025-11-12 21:06:16,Veg Fried Rice,chinese_rice,2,110,220
ORD239213,2025-11-12 18:08:52,Mushroom Schezwan Dry,chinese_starters,1,160,160
ORD774921,2025-11-13 06:04:27,Onion Paratha,stuff_paratha,1,100,100
ORD460717,2025-11-13 09:38:26,Plain Paratha,stuff_paratha,1,40,40
ORD871814,2025-11-13 07:08:34,Aloo Paratha,stuff_paratha,3,100,300
ORD413640,2025-11-12 22:07:39,Veg Hong Kong Noodles,chinese_noodles,2,150,300
ORD786856,2025-11-13 03:58:41,Chole Masala Thali,today_thali,3,150,450
ORD108809,2025-11-13 07:32:32,Veg Schezwan Noodles,chinese_noodles,1,120,120
ORD622640,2025-11-13 09:35:18,Veg Combo,chinese_combo,3,250,750
ORD306688,2025-11-12 20:59:13,Veg Manchurian Noodles,chinese_noodles,1,160,160
ORD221141,2025-11-12 21:59:12,Aloo Paratha,stuff_paratha,2,100,200
ORD932856,2025-11-13 04:51:40,Baby Corn Manchurian,chinese_starters,3,150,450
ORD748906,2025-11-13 04:25:34,Namkeen Sev Paratha,stuff_paratha,1,110,110
ORD154991,2025-11-12 21:36:38,Onion Paratha,stuff_paratha,2,100,200
ORD676912,2025-11-12 21:36:25,Mix Veg Garlic Mix,premium_paratha,2,120,240
ORD140523,2025-11-13 06:52:17,Singapore Rice,chinese_rice,1,130,130
ORD366186,2025-11-13 00:48:59,Veg Schezwan Noodles,chinese_noodles,3,120,360
ORD591875,2025-11-13 08:38:59,Singapore Rice,chinese_rice,3,130,390
ORD627575,2025-11-13 06:02:54,Veg Triple Rice,chinese_rice,1,170,170
ORD103100,2025-11-12 21:42:32,Chole Masala Thali,today_thali,1,150,150
ORD238014,2025-11-13 02:09:57,Gobi Manchurian (Dry/Gravy),chinese_starters,3,120,360
ORD986779,2025-11-13 08:12:42,Veg Schezwan Noodles,chinese_noodles,2,120,240
ORD234913,2025-11-13 04:01:19,Chole Masala Thali,today_thali,3,150,450
ORD387787,2025-11-13 04:09:47,Namkin Sev Onion,premium_paratha,2,120,240
ORD576220,2025-11-13 05:53:55,Veg Thali,today_thali,3,140,420
ORD199063,2025-11-13 04:04:52,Paneer Thali,today_thali,3,160,480
ORD266406,2025-11-12 22:31:28,Paneer 65,chinese_starters,2,150,300
ORD286726,2025-11-12 23:32:46,Curd,extra,3,30,90
ORD787499,2025-11-12 20:58:51,Chole Masala Thali,today_thali,2,150,300
ORD700295,2025-11-13 06:46:36,Veg Chopper Rice,chinese_rice,1,140,140
ORD756133,2025-11-13 04:59:46,Aloo Onion Methi Mix,premium_paratha,2,110,220
ORD891472,2025-11-13 05:05:54,Paneer Combo,chinese_combo,1,280,280
ORD261079,2025-11-12 22:01:23,Aloo Onion Cheese Mix,premium_paratha,3,150,450
ORD354054,2025-11-13 02:28:04,Chole Masala Thali,today_thali,1,150,150
ORD543399,2025-11-12 23:10:34,Paneer Thali,today_thali,3,160,480
ORD370797,2025-11-13 05:21:54,Extra Sabji,extra,2,20,40
ORD690728,2025-11-13 09:02:44,Jeera Masala Paratha,stuff_paratha,2,50,100
ORD192589,2025-11-13 01:20:43,Mushroom Pepper Dry,chinese_starters,3,160,480
ORD337228,2025-11-13 06:01:53,Mushroom Manchurian,chinese_starters,1,160,160
ORD236194,2025-11-12 16:28:57,Dal Fry,special_sabji,1,150,150
ORD879370,2025-11-13 07:41:55,Veg Combo,chinese_combo,3,250,750
ORD914524,2025-11-12 21:46:48,Extra Dal,extra,2,20,40
ORD863064,2025-11-13 02:43:45,Rajma Thali,today_thali,2,150,300
ORD835601,2025-11-13 04:28:56,Mushroom Kadai,special_sabji,2,170,340
ORD924235,2025-11-13 05:10:19,Aloo Onion Garlic Mix,premium_paratha,1,120,120
ORD987140,2025-11-12 23:23:12,Royal Soup,chinese_soup,1,90,90
ORD584509,2025-11-13 04:06:47,Veg Manchow Soup,chinese_soup,3,80,240
ORD560431,2025-11-13 02:35:56,Mushroom Masala,special_sabji,1,160,160
ORD964383,2025-11-12 17:45:41,Masala Buttermilk,hot_and_cold,2,30,60
ORD507967,2025-11-13 04:02:57,Paneer Chilly Noodles,chinese_noodles,3,160,480
ORD766418,2025-11-12 18:16:41,Veg Manchurian Noodles,chinese_noodles,3,160,480
ORD981083,2025-11-12 22:17:10,Paneer Schezwan Dry,chinese_starters,2,130,260
ORD547061,2025-11-12 21:25:31,Veg Clear Soup,chinese_soup,3,80,240
ORD398229,2025-11-12 17:45:01,Palak Paneer,special_sabji,2,180,360
ORD574182,2025-11-13 07:46:22,Masala Tea,hot_and_cold,1,20,20
ORD984329,2025-11-13 04:21:59,Veg Combo,chinese_combo,2,250,500
ORD167363,2025-11-12 23:27:48,Plain Rice,extra,1,50,50
ORD819229,2025-11-13 01:54:26,Plain Paratha,stuff_paratha,1,40,40
ORD145215,2025-11-13 03:50:03,Shev Tomato,special_sabji,3,150,450
ORD784502,2025-11-12 23:08:38,Mushroom Aloo Sala,special_sabji,3,160,480
ORD133157,2025-11-12 16:12:05,Veg Combo,chinese_combo,2,250,500
ORD299334,2025-11-12 23:21:28,Namkeen Sev Paratha,stuff_paratha,2,110,220
ORD464811,2025-11-13 05:51:30,Baby Corn Manchurian,chinese_starters,3,150,450
ORD235578,2025-11-12 18:12:25,Rajma Thali,today_thali,2,150,300
ORD241282,2025-11-13 05:57:13,Veg Paneer Noodles,chinese_noodles,2,150,300
ORD424115,2025-11-13 02:11:08,Mushroom Aloo Sala,special_sabji,3,160,480
ORD296013,2025-11-12 20:51:31,Chole Masala Thali,today_thali,1,150,150
ORD186915,2025-11-12 16:54:02,Chole Masala Thali,today_thali,3,150,450
ORD704586,2025-11-12 21:51:53,Roti Thali,today_thali,3,120,360
ORD299719,2025-11-13 07:06:38,Sattu Paratha,stuff_paratha,3,120,360
ORD471814,2025-11-13 08:19:00,Schezwan Fried Rice,chinese_rice,3,120,360
ORD955256,2025-11-12 21:18:11,Paneer Thali,today_thali,2,160,320
ORD199392,2025-11-13 02:10:07,Plain Paratha,stuff_paratha,1,40,40
ORD994820,2025-11-13 05:31:34,Rajma Thali,today_thali,2,150,300
ORD815428,2025-11-13 05:01:24,Paneer Schezwan Dry,chinese_starters,1,130,130
ORD964839,2025-11-12 16:51:25,Veg Thali,today_thali,2,140,280
ORD549770,2025-11-12 21:33:22,Schezwan Fried Rice,chinese_rice,3,120,360
ORD909463,2025-11-12 21:31:14,Veg Schezwan Noodles,chinese_noodles,2,120,240
ORD779636,2025-11-13 06:26:39,Veg Chopper Rice,chinese_rice,2,140,280
ORD988134,2025-11-12 23:44:37,Churma,extra,3,30,90
ORD855502,2025-11-12 15:58:03,Paneer Chilli Rice,chinese_rice,3,160,480
ORD563106,2025-11-12 22:29:00,Puri (2 pieces),extra,2,20,40
ORD892030,2025-11-12 22:24:20,Matter Paneer,special_sabji,2,170,340
ORD534360,2025-11-13 03:53:37,Rajma Thali,today_thali,2,150,300
ORD956657,2025-11-13 05:43:13,Paneer Thali,today_thali,3,160,480
ORD579380,2025-11-12 22:54:44,Veg Chopper Noodles,chinese_noodles,2,170,340
ORD857121,2025-11-12 16:17:53,Masala Buttermilk,hot_and_cold,3,30,90
ORD154341,2025-11-12 21:53:07,Garlic Paratha,stuff_paratha,2,110,220
ORD888125,2025-11-13 03:39:18,Veg Triple Rice,chinese_rice,1,170,170
ORD167921,2025-11-13 05:13:35,Sattu Paratha,stuff_paratha,3,120,360
ORD453392,2025-11-13 09:14:38,Roti Thali,today_thali,2,120,240
ORD127104,2025-11-12 21:52:39,Bati,extra,2,20,40
ORD157300,2025-11-13 02:38:16,Methi Paratha,stuff_paratha,1,100,100
ORD572229,2025-11-13 06:35:27,Paneer Chilli Rice,chinese_rice,3,160,480
ORD376032,2025-11-12 16:26:03,Mushroom Kadai,special_sabji,1,170,170
ORD737939,2025-11-12 17:58:57,Veg Combo,chinese_combo,2,250,500
ORD776266,2025-11-13 03:21:38,Paneer Fried Rice,chinese_rice,2,160,320
ORD349719,2025-11-13 04:33:24,Veg Combo,chinese_combo,1,250,250
ORD662275,2025-11-12 22:53:16,Paneer Combo,chinese_combo,2,280,560
ORD675202,2025-11-13 04:02:54,Besan Gatta,special_sabji,2,160,320
ORD324647,2025-11-13 05:11:24,Veg Thali,today_thali,2,140,280
ORD433384,2025-11-12 21:17:07,Roti Thali,today_thali,2,120,240
ORD696838,2025-11-13 09:12:54,Roti Thali,today_thali,1,120,120
ORD981269,2025-11-12 21:50:06,Namkeen Sev Paratha,stuff_paratha,2,110,220
ORD829096,2025-11-12 21:55:31,Veg Manchurian Noodles,chinese_noodles,2,160,320
ORD329875,2025-11-12 21:41:14,Mix Veg Paratha,stuff_paratha,3,110,330
ORD664877,2025-11-13 03:17:35,Schezwan Fried Rice,chinese_rice,2,120,240
ORD795686,2025-11-13 05:14:15,Veg Fried Rice,chinese_rice,2,110,220
ORD834292,2025-11-13 05:13:43,Veg Combo,chinese_combo,2,250,500
ORD507345,2025-11-12 17:16:12,Shahi Paratha,premium_paratha,1,150,150
ORD166767,2025-11-12 23:07:39,Puri (2 pieces),extra,2,20,40
ORD821221,2025-11-12 23:12:57,Paneer Pepper Dry,chinese_starters,3,130,390
ORD384126,2025-11-13 05:31:05,Chole Masala Thali,today_thali,3,150,450
ORD576744,2025-11-13 03:33:06,Paneer Schezwan Noodles,chinese_noodles,1,150,150
ORD620331,2025-11-12 23:29:00,Rajma Thali,today_thali,3,150,450
ORD624215,2025-11-12 21:37:36,Aloo Paratha,stuff_paratha,2,100,200
ORD977536,2025-11-12 16:32:35,Veg Combo,chinese_combo,1,250,250
ORD846430,2025-11-12 22:12:37,Veg Chopper Noodles,chinese_noodles,2,170,340
ORD503558,2025-11-12 22:50:12,Roti Thali,today_thali,1,120,120
ORD715717,2025-11-13 04:23:30,Paneer Thali,today_thali,3,160,480
ORD927522,2025-11-12 23:08:05,Green Peas Paratha,stuff_paratha,2,120,240
ORD399625,2025-11-13 06:43:39,Kadai Paneer,special_sabji,1,180,180
ORD532805,2025-11-12 20:58:16,Rajma Thali,today_thali,2,150,300
ORD237628,2025-11-12 22:47:54,Butter Roti,extra,1,15,15
ORD259976,2025-11-12 17:01:33,Veg Manchurian Noodles,chinese_noodles,2,160,320
ORD636754,2025-11-13 03:22:23,Roti Thali,today_thali,1,120,120
ORD905094,2025-11-13 04:56:15,Paneer Pyaza,special_sabji,1,200,200
ORD297688,2025-11-12 22:37:28,Mushroom Chilly,chinese_starters,2,160,320
ORD697855,2025-11-13 07:09:16,Manchurian Rice with Gravy,chinese_rice,2,160,320
ORD984304,2025-11-13 07:03:57,Paneer Combo,chinese_combo,3,280,840
ORD762608,2025-11-13 06:39:56,Roti Thali,today_thali,1,120,120
ORD727564,2025-11-13 08:56:11,Rajma Thali,today_thali,1,150,150
ORD294659,2025-11-13 05:32:34,Veg Manchurian Noodles,chinese_noodles,3,160,480
ORD133409,2025-11-13 06:23:38,Manchurian Rice with Gravy,chinese_rice,3,160,480
ORD598968,2025-11-13 06:36:12,Veg Schezwan Noodles,chinese_noodles,2,120,240
ORD160594,2025-11-13 06:44:46,Salt Lassi,hot_and_cold,3,50,150
ORD393451,2025-11-13 02:15:27,Veg Triple Noodles,chinese_noodles,2,170,340
ORD576310,2025-11-13 09:32:02,Jeera Masala Paratha,stuff_paratha,2,50,100
ORD555437,2025-11-13 04:32:50,Manchurian Rice with Gravy,chinese_rice,1,160,160
ORD608799,2025-11-12 23:12:13,Veg Chopper Rice,chinese_rice,3,140,420
ORD892937,2025-11-12 22:29:35,Veg Triple Rice,chinese_rice,3,170,510
ORD854205,2025-11-13 06:01:52,Roti Thali,today_thali,1,120,120
ORD181370,2025-11-13 08:16:03,Jeera Masala Paratha,stuff_paratha,1,50,50
ORD516893,2025-11-13 07:46:52,Schezwan Fried Rice,chinese_rice,3,120,360
ORD706263,2025-11-13 03:51:03,Veg Noodles,chinese_noodles,3,110,330
ORD330869,2025-11-13 03:49:10,Veg Paneer Noodles,chinese_noodles,3,150,450
ORD281808,2025-11-12 22:15:37,Palak Paneer,special_sabji,1,180,180
ORD898080,2025-11-12 23:23:31,Rajma Thali,today_thali,1,150,150
ORD863036,2025-11-12 16:43:08,Bati,extra,2,20,40
ORD521980,2025-11-12 23:22:17,Paneer Thali,today_thali,2,160,320
ORD830105,2025-11-12 23:22:55,Veg Manchurian Noodles,chinese_noodles,2,160,320
ORD133806,2025-11-12 17:26:32,Veg Combo,chinese_combo,2,250,500
ORD457471,2025-11-12 21:38:25,Veg Fried Rice,chinese_rice,1,110,110
ORD590108,2025-11-13 01:03:08,Moong Dal Paratha,stuff_paratha,1,110,110
ORD288848,2025-11-13 08:23:02,Veg Thali,today_thali,2,140,280
ORD126831,2025-11-12 23:44:32,Chole Masala Thali,today_thali,2,150,300
ORD585261,2025-11-12 22:31:39,Paneer Manchurian,chinese_starters,3,150,450
ORD895842,2025-11-12 23:25:07,Aloo Paratha,stuff_paratha,1,100,100
ORD884970,2025-11-13 08:04:48,Paneer Schezwan Noodles,chinese_noodles,3,150,450
ORD223985,2025-11-13 04:38:04,Veg Manchurian Noodles,chinese_noodles,2,160,320
ORD261605,2025-11-13 02:06:45,Namkin Sev Onion,premium_paratha,2,120,240
ORD538646,2025-11-13 06:59:35,Schezwan Fried Rice,chinese_rice,3,120,360
ORD609432,2025-11-13 02:00:59,Paneer Schezwan Noodles,chinese_noodles,2,150,300
ORD370007,2025-11-13 04:03:55,Paneer Combo,chinese_combo,1,280,280
ORD159403,2025-11-13 05:17:08,Aloo Cheese Mix,premium_paratha,3,150,450
ORD664113,2025-11-13 05:31:45,Aloo Methi Mix,premium_paratha,2,110,220
ORD570274,2025-11-12 18:20:58,Veg Combo,chinese_combo,3,250,750
ORD983459,2025-11-13 04:44:53,Jeera Masala Paratha,stuff_paratha,1,50,50
ORD269636,2025-11-13 03:21:33,Cheese Paratha,stuff_paratha,3,150,450
ORD983999,2025-11-12 17:03:17,Veg Triple Noodles,chinese_noodles,2,170,340
ORD160230,2025-11-13 17:08:30,Jerr Aloo,special_sabji,3,140,420
ORD716075,2025-11-13 21:12:09,Cheese Paneer Mix,premium_paratha,1,150,150
ORD918757,2025-11-13 23:08:37,Veg Chopper Noodles,chinese_noodles,3,170,510
ORD147042,2025-11-13 21:05:55,Veg Combo,chinese_combo,2,250,500
ORD627850,2025-11-14 04:14:10,Plain Paratha,stuff_paratha,2,40,80
ORD438456,2025-11-13 23:13:21,Methi Paratha,stuff_paratha,3,100,300
ORD916174,2025-11-14 04:04:44,Veg Paneer Noodles,chinese_noodles,2,150,300
ORD465304,2025-11-13 17:51:29,Paneer Thali,today_thali,1,160,160
ORD491240,2025-11-14 06:15:58,Masala Tea,hot_and_cold,2,20,40
ORD387073,2025-11-14 04:04:01,Mushroom Kadai,special_sabji,3,170,510
ORD538630,2025-11-14 05:21:14,Rajma Thali,today_thali,3,150,450
ORD209001,2025-11-14 08:50:34,Veg Thali,today_thali,3,140,420
ORD871780,2025-11-13 23:16:36,Chole Masala Thali,today_thali,3,150,450
ORD968699,2025-11-13 22:51:17,Sattu Paratha,stuff_paratha,1,120,120
ORD416241,2025-11-13 17:26:08,Veg Combo,chinese_combo,3,250,750
ORD518605,2025-11-14 03:22:47,Veg Schezwan Noodles,chinese_noodles,1,120,120
ORD944440,2025-11-13 17:26:17,Veg Thali,today_thali,2,140,280
ORD990633,2025-11-13 22:01:06,Mushroom Kadai,special_sabji,3,170,510
ORD124182,2025-11-13 18:25:11,Paneer Fried Rice,chinese_rice,2,160,320
ORD707256,2025-11-13 22:39:04,Paneer Paratha,stuff_paratha,1,120,120
ORD488661,2025-11-13 23:13:55,Mushroom Aloo Sala,special_sabji,1,160,160
ORD648558,2025-11-13 21:22:25,Rajma Thali,today_thali,2,150,300
ORD853786,2025-11-13 22:49:31,Tomato Soup,chinese_soup,1,80,80
ORD644053,2025-11-14 04:49:34,Rajma Thali,today_thali,1,150,150
ORD549836,2025-11-14 08:25:26,Veg Thali,today_thali,3,140,420
ORD953767,2025-11-13 22:20:48,Chole Masala Thali,today_thali,3,150,450
ORD678478,2025-11-14 05:17:10,Mushroom Chilly,chinese_starters,3,160,480
ORD625033,2025-11-14 04:51:35,Veg Schezwan Noodles,chinese_noodles,3,120,360
ORD846367,2025-11-13 22:37:38,Hong Kong Rice,chinese_rice,2,130,260
ORD359647,2025-11-13 20:59:23,Bati,extra,3,20,60
ORD865882,2025-11-13 17:04:12,Salt Lassi,hot_and_cold,1,50,50
ORD266219,2025-11-14 04:36:50,Mushroom Aloo Sala,special_sabji,1,160,160
ORD228734,2025-11-14 04:39:41,Aloo Cheese Mix,premium_paratha,3,150,450
ORD135007,2025-11-13 22:24:54,Hong Kong Rice,chinese_rice,2,130,260
ORD813674,2025-11-13 18:21:47,Sweet Lassi,hot_and_cold,2,50,100
ORD688362,2025-11-14 04:48:51,Royal Soup,chinese_soup,1,90,90
ORD396676,2025-11-14 05:31:46,Singapore Rice,chinese_rice,1,130,130
ORD212318,2025-11-14 03:33:57,Baby Corn Manchurian,chinese_starters,3,150,450
ORD820302,2025-11-13 17:12:35,Veg Hot & Sour Soup,chinese_soup,3,80,240
ORD722213,2025-11-13 22:58:18,Extra Dal,extra,2,20,40
ORD757743,2025-11-13 23:32:14,Veg Combo,chinese_combo,2,250,500
ORD751176,2025-11-13 22:49:56,Veg Schezwan Noodles,chinese_noodles,1,120,120
ORD418252,2025-11-14 06:51:49,Green Peas Paratha,stuff_paratha,3,120,360
ORD358896,2025-11-13 20:50:08,Churma,extra,2,30,60
ORD966181,2025-11-13 17:18:16,Mushroom 65,chinese_starters,1,160,160
ORD130886,2025-11-14 08:59:56,Veg Thali,today_thali,2,140,280
ORD868051,2025-11-13 17:09:30,Paneer Pepper Dry,chinese_starters,1,130,130
ORD222268,2025-11-13 22:21:32,Paneer Bhurji,special_sabji,1,200,200
ORD143657,2025-11-13 16:38:41,Paneer Combo,chinese_combo,2,280,560
ORD681738,2025-11-13 17:37:25,Veg Noodles,chinese_noodles,3,110,330
ORD248367,2025-11-13 22:11:28,Mushroom Masala,special_sabji,1,160,160
ORD108177,2025-11-14 05:13:33,Veg Manchow Soup,chinese_soup,3,80,240
ORD898046,2025-11-13 18:12:19,Paneer Combo,chinese_combo,2,280,560
ORD471626,2025-11-14 04:06:46,Aloo Onion Garlic Mix,premium_paratha,1,120,120
ORD224404,2025-11-14 09:21:51,Veg Combo,chinese_combo,1,250,250
ORD895687,2025-11-14 00:59:20,Veg Chopper Noodles,chinese_noodles,3,170,510
ORD202968,2025-11-14 04:32:55,Veg Thali,today_thali,3,140,420
ORD670178,2025-11-13 22:22:27,Jerr Aloo,special_sabji,1,140,140
ORD971004,2025-11-13 18:38:47,Cheese Paneer Mix,premium_paratha,3,150,450
ORD355379,2025-11-14 02:36:45,Besan Gatta,special_sabji,2,160,320
ORD533500,2025-11-13 21:25:41,Manchurian Rice with Gravy,chinese_rice,3,160,480
ORD802293,2025-11-13 23:03:35,Mix Veg Paratha,stuff_paratha,2,110,220
ORD536066,2025-11-14 03:37:14,Namkeen Sev Paratha,stuff_paratha,1,110,110
ORD506237,2025-11-14 08:52:56,Aloo Onion Methi Mix,premium_paratha,1,110,110
ORD232667,2025-11-13 15:50:07,Singapore Rice,chinese_rice,2,130,260
ORD373687,2025-11-14 07:27:42,Curd,extra,1,30,30
ORD855518,2025-11-13 23:17:53,Manchurian Rice with Gravy,chinese_rice,3,160,480
ORD813935,2025-11-13 22:26:07,Cheese Paratha,stuff_paratha,3,150,450
ORD519181,2025-11-13 21:12:51,Aloo Onion Garlic Mix,premium_paratha,2,120,240
ORD294046,2025-11-13 23:16:22,Paneer Masala,special_sabji,2,180,360
ORD167984,2025-11-14 04:17:25,Mushroom Masala,special_sabji,2,160,320
ORD668565,2025-11-13 23:45:33,Veg Triple Rice,chinese_rice,2,170,340
ORD940242,2025-11-14 07:39:22,Paneer Combo,chinese_combo,3,280,840
ORD546543,2025-11-14 06:08:57,Roti Thali,today_thali,1,120,120
ORD985497,2025-11-13 16:21:19,Rajma Thali,today_thali,3,150,450
ORD220578,2025-11-13 16:21:18,Mushroom Pepper Dry,chinese_starters,3,160,480
ORD700151,2025-11-14 02:06:26,Paneer Chilli Rice,chinese_rice,1,160,160
ORD551986,2025-11-13 15:56:23,Baby Corn Manchurian,chinese_starters,1,150,150
ORD958808,2025-11-14 07:12:07,Paneer Combo,chinese_combo,2,280,560
ORD596247,2025-11-14 07:06:30,Hong Kong Rice,chinese_rice,1,130,130
ORD647570,2025-11-13 16:48:10,Palak Paneer,special_sabji,2,180,360
ORD220980,2025-11-14 06:47:50,Mushroom 65,chinese_starters,3,160,480
ORD419108,2025-11-14 07:00:20,Paneer Bhurji,special_sabji,1,200,200
ORD963124,2025-11-14 06:30:41,Paneer Chilly,chinese_starters,1,150,150
ORD713219,2025-11-14 06:35:11,Veg Hot & Sour Soup,chinese_soup,2,80,160
ORD428477,2025-11-14 09:06:34,Jerr Aloo,special_sabji,3,140,420
ORD483312,2025-11-13 21:37:41,Extra Sabji,extra,2,20,40
ORD558797,2025-11-14 07:36:33,Dal Tarda,special_sabji,3,160,480
ORD131861,2025-11-13 23:04:00,Butter Roti,extra,3,15,45
ORD511176,2025-11-14 03:47:34,Sweet Lassi,hot_and_cold,1,50,50
ORD782310,2025-11-14 04:27:47,Paneer Pyaza,special_sabji,3,200,600
ORD256805,2025-11-14 07:18:25,Mushroom Manchurian,chinese_starters,2,160,320
ORD639913,2025-11-14 04:18:08,Paneer Handi,special_sabji,3,200,600
ORD302506,2025-11-13 18:39:56,Sweet Lassi,hot_and_cold,2,50,100
ORD939125,2025-11-14 03:40:49,Veg Fried Rice,chinese_rice,2,110,220
ORD908665,2025-11-13 17:29:04,Chole Masala Thali,today_thali,1,150,150
ORD565317,2025-11-13 22:28:47,Sweet Lassi,hot_and_cold,2,50,100
ORD813302,2025-11-14 04:05:16,Methi Paratha,stuff_paratha,1,100,100
ORD463288,2025-11-14 03:45:51,Paneer Chilly Noodles,chinese_noodles,3,160,480
ORD493007,2025-11-13 17:57:51,Butter Roti,extra,3,15,45
ORD540435,2025-11-13 18:19:44,Paneer Schezwan Noodles,chinese_noodles,1,150,150
ORD602257,2025-11-13 18:43:09,Veg Noodles,chinese_noodles,3,110,330
ORD855763,2025-11-14 07:58:45,Paneer Schezwan Noodles,chinese_noodles,1,150,150
ORD765529,2025-11-13 16:46:57,Besan Gatta,special_sabji,1,160,160
ORD867292,2025-11-13 21:55:17,Gobi Paratha,stuff_paratha,2,110,220
ORD103194,2025-11-14 00:58:29,Paneer Combo,chinese_combo,3,280,840
ORD658228,2025-11-14 04:01:23,Kadai Paneer,special_sabji,1,180,180
ORD520557,2025-11-14 04:28:36,Paneer Chilli Rice,chinese_rice,3,160,480
ORD653642,2025-11-14 09:31:18,Green Peas Paratha,stuff_paratha,1,120,120
ORD946718,2025-11-14 02:10:00,Jerr Aloo,special_sabji,1,140,140
ORD284368,2025-11-13 21:03:58,Veg Combo,chinese_combo,2,250,500
ORD870025,2025-11-14 06:43:39,Paneer Kolhapur,special_sabji,2,180,360
ORD936640,2025-11-14 02:09:13,Schezwan Fried Rice,chinese_rice,2,120,240
ORD975384,2025-11-14 03:36:44,Veg Hong Kong Noodles,chinese_noodles,2,150,300
ORD924433,2025-11-13 16:28:04,Paneer Thali,today_thali,2,160,320
ORD449369,2025-11-13 21:51:52,Veg Combo,chinese_combo,2,250,500
ORD225451,2025-11-13 20:59:56,Veg Chopper Noodles,chinese_noodles,3,170,510
ORD104846,2025-11-13 17:09:30,Veg Combo,chinese_combo,3,250,750
ORD720028,2025-11-13 18:11:46,Paneer Handi,special_sabji,3,200,600
ORD530431,2025-11-14 02:24:12,Puri (2 pieces),extra,3,20,60
ORD979550,2025-11-14 05:19:39,Roti Thali,today_thali,3,120,360
